Stations_ID, Mess_Datum, Qualitaets_Niveau, BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE, WINDGESCHWINDIGKEIT, LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER, SCHNEEHOEHE,eor
      722,19490530,   5,  -999,   98.00,  10.1,    7.5,  881.10,-999,    5.1,    5.4,   10.7,-999,-999,  -999,     -999,-999,eor
      722,19490531,   5,  -999,  100.00,  10.1,    6.6,  878.60,-999,    5.9,    5.0,   10.0,-999,-999,  -999,     -999,-999,eor
      722,19490601,   5,  -999,   93.00,   8.9,    6.6,  880.70,-999,    2.0,    2.0,    9.6,-999,-999,  -999,     -999,-999,eor
      722,19490602,   5,  -999,   91.00,   9.3,    7.2,  881.50,-999,    6.0,    5.4,    9.4,-999,-999,  -999,     -999,-999,eor
      722,19490603,   5,  -999,   89.00,  10.4,    9.1,  883.10,-999,    4.8,    6.3,   11.6,-999,-999,  -999,     -999,-999,eor
      722,19490604,   5,  -999,   95.00,   8.0,    4.2,  877.10,-999,    2.8,    2.3,    8.9,-999,-999,  -999,     -999,-999,eor
      722,19490605,   5,  -999,   97.00,   8.0,    4.2,  883.10,-999,    2.4,    2.4,    6.0,-999,-999,  -999,     -999,-999,eor
      722,19490606,   5,  -999,   79.00,   8.1,    8.2,  889.80,-999,    1.0,    1.6,   10.5,-999,-999,  -999,     -999,-999,eor
      722,19490607,   5,  -999,   57.00,  10.4,   16.2,  889.10,-999,    7.2,    9.3,   19.5,-999,-999,  -999,     -999,-999,eor
      722,19490608,   5,  -999,   86.00,  14.0,   14.2,  888.70,-999,   10.3,   11.5,   17.7,-999,-999,  -999,     -999,-999,eor
      722,19490609,   5,  -999,   96.00,  14.1,   12.0,  886.30,-999,   10.7,   10.0,   15.9,-999,-999,  -999,     -999,-999,eor
      722,19490610,   5,  -999,  100.00,  10.4,    6.8,  885.00,-999,    8.2,    3.5,   11.0,-999,-999,  -999,     -999,-999,eor
      722,19490611,   5,  -999,  100.00,   9.7,    6.2,  881.80,-999,    2.8,    4.5,    8.0,-999,-999,  -999,     -999,-999,eor
      722,19490612,   5,  -999,   94.00,   8.9,    6.4,  886.40,-999,    2.6,    2.5,    8.5,-999,-999,  -999,     -999,-999,eor
      722,19490613,   5,  -999,   87.00,   8.5,    6.6,  891.10,-999,    1.9,    4.1,    9.4,-999,-999,  -999,     -999,-999,eor
      722,19490614,   5,  -999,  100.00,   8.1,    4.0,  886.40,-999,    3.5,    3.0,    6.2,-999,-999,  -999,     -999,-999,eor
      722,19490615,   5,  -999,   91.00,   6.4,    2.0,  885.60,-999,    -.6,    -.4,    5.0,-999,-999,  -999,     -999,-999,eor
      722,19490616,   5,  -999,   90.00,   6.1,    1.8,  885.20,-999,   -2.6,   -1.7,    4.0,-999,-999,  -999,     -999,-999,eor
      722,19490617,   5,  -999,  100.00,   6.8,    1.5,  885.50,-999,   -1.1,    -.2,    2.8,-999,-999,  -999,     -999,-999,eor
      722,19490618,   5,  -999,   97.00,   7.6,    3.6,  884.40,-999,     .4,     .6,    5.8,-999,-999,  -999,     -999,-999,eor
      722,19490619,   5,  -999,  100.00,   9.3,    6.1,  887.40,-999,    3.2,    3.3,    7.5,-999,-999,  -999,     -999,-999,eor
      722,19490620,   5,  -999,   83.00,   9.5,    9.2,  886.80,-999,    4.8,    6.2,   12.8,-999,-999,  -999,     -999,-999,eor
      722,19490621,   5,  -999,   88.00,   9.9,    6.2,  881.60,-999,     .2,    4.0,    9.4,-999,-999,  -999,     -999,-999,eor
      722,19490622,   5,  -999,   85.00,   7.7,    5.8,  885.40,-999,     .2,    2.4,    9.4,-999,-999,  -999,     -999,-999,eor
      722,19490623,   5,  -999,   96.00,   7.6,    3.3,  881.80,-999,    2.4,    2.6,    6.0,-999,-999,  -999,     -999,-999,eor
      722,19490624,   5,  -999,   80.00,   6.4,    4.2,  885.90,-999,    -.5,    1.2,    7.2,-999,-999,  -999,     -999,-999,eor
      722,19490625,   5,  -999,   78.00,   8.5,    8.0,  885.20,-999,     .9,    3.9,   11.2,-999,-999,  -999,     -999,-999,eor
      722,19490626,   5,  -999,   87.00,   9.1,    7.0,  884.40,-999,    3.0,    4.9,   13.4,-999,-999,  -999,     -999,-999,eor
      722,19490627,   5,  -999,   91.00,   9.3,    7.6,  887.90,-999,    1.9,    2.0,   11.3,-999,-999,  -999,     -999,-999,eor
      722,19490628,   5,  -999,   79.00,   9.5,    9.9,  888.00,-999,    4.2,    7.0,   14.4,-999,-999,  -999,     -999,-999,eor
      722,19490629,   5,  -999,   88.00,  10.9,   10.0,  888.70,-999,    4.0,    6.9,   13.8,-999,-999,  -999,     -999,-999,eor
      722,19490630,   5,  -999,   93.00,   9.3,    7.1,  888.00,-999,    4.3,    5.0,    9.0,-999,-999,  -999,     -999,-999,eor
      722,19490701,   5,  -999,  100.00,  10.5,    7.8,  890.70,-999,    5.1,    5.6,   10.1,-999,-999,  -999,     -999,-999,eor
      722,19490702,   5,  -999,   93.00,   8.7,    5.9,  890.20,-999,    2.0,    2.4,    8.5,-999,-999,  -999,     -999,-999,eor
      722,19490703,   5,  -999,   79.00,  10.0,   10.1,  892.00,-999,    3.3,    4.7,   13.8,-999,-999,  -999,     -999,-999,eor
      722,19490704,   5,  -999,   71.00,  11.3,   14.0,  891.80,-999,    1.0,    8.7,   17.0,-999,-999,  -999,     -999,-999,eor
      722,19490705,   5,  -999,   90.00,  10.9,    9.4,  884.00,-999,   10.0,    7.0,   18.2,-999,-999,  -999,     -999,-999,eor
      722,19490706,   5,  -999,  100.00,   8.4,    4.5,  883.40,-999,    3.4,    3.6,    7.3,-999,-999,  -999,     -999,-999,eor
      722,19490707,   5,  -999,  100.00,   8.4,    4.8,  885.80,-999,    1.2,    1.4,    5.8,-999,-999,  -999,     -999,-999,eor
      722,19490708,   5,  -999,   89.00,  11.5,   10.5,  889.80,-999,    4.4,    5.0,   14.3,-999,-999,  -999,     -999,-999,eor
      722,19490709,   5,  -999,   56.00,   7.7,   11.5,  891.20,-999,    3.3,    7.2,   16.4,-999,-999,  -999,     -999,-999,eor
      722,19490710,   5,  -999,   65.00,   9.9,   12.7,  892.80,-999,    5.1,    8.0,   16.2,-999,-999,  -999,     -999,-999,eor
      722,19490711,   5,  -999,   79.00,  12.0,   13.1,  893.60,-999,    8.0,    8.4,   17.0,-999,-999,  -999,     -999,-999,eor
      722,19490712,   5,  -999,   55.00,  11.5,   15.6,  889.80,-999,    6.5,   11.0,   19.4,-999,-999,  -999,     -999,-999,eor
      722,19490713,   5,  -999,   54.00,  12.9,   18.4,  885.80,-999,    5.1,   13.2,   23.4,-999,-999,  -999,     -999,-999,eor
      722,19490714,   5,  -999,   80.00,  13.7,   14.2,  883.80,-999,   12.1,   14.6,   19.2,-999,-999,  -999,     -999,-999,eor
      722,19490715,   5,  -999,   69.00,  11.2,   14.5,  884.20,-999,    9.7,   10.0,   18.6,-999,-999,  -999,     -999,-999,eor
      722,19490716,   5,  -999,   74.00,  12.5,   14.5,  881.50,-999,    8.6,   11.2,   19.2,-999,-999,  -999,     -999,-999,eor
      722,19490717,   5,  -999,   75.00,  11.1,   12.8,  884.20,-999,   10.0,   10.4,   17.0,-999,-999,  -999,     -999,-999,eor
      722,19490718,   5,  -999,   72.00,  10.1,   11.8,  884.00,-999,    7.4,   10.2,   16.0,-999,-999,  -999,     -999,-999,eor
      722,19490719,   5,  -999,  100.00,   9.3,    5.4,  884.20,-999,    6.6,    4.2,   10.2,-999,-999,  -999,     -999,-999,eor
      722,19490720,   5,  -999,  100.00,   8.4,    4.8,  885.40,-999,    2.3,    2.4,    6.9,-999,-999,  -999,     -999,-999,eor
      722,19490721,   5,  -999,  100.00,   9.5,    6.6,  886.30,-999,    1.8,    2.1,    8.0,-999,-999,  -999,     -999,-999,eor
      722,19490722,   5,  -999,   86.00,  10.4,    9.8,  887.80,-999,    2.0,    6.3,   12.6,-999,-999,  -999,     -999,-999,eor
      722,19490723,   5,  -999,   76.00,  10.4,   11.8,  888.30,-999,    4.8,    8.0,   15.4,-999,-999,  -999,     -999,-999,eor
      722,19490724,   5,  -999,   57.00,   9.1,   14.2,  890.20,-999,    1.4,   11.0,   16.6,-999,-999,  -999,     -999,-999,eor
      722,19490725,   5,  -999,   62.00,  10.8,   15.1,  890.30,-999,    1.1,   12.0,   18.7,-999,-999,  -999,     -999,-999,eor
      722,19490726,   5,  -999,   61.00,  11.7,   16.5,  888.80,-999,    4.8,   13.6,   20.5,-999,-999,  -999,     -999,-999,eor
      722,19490727,   5,  -999,   84.00,  12.7,   13.5,  888.30,-999,    9.0,   10.1,   17.2,-999,-999,  -999,     -999,-999,eor
      722,19490728,   5,  -999,   79.00,  12.0,   12.0,  885.20,-999,   11.4,    9.1,   15.6,-999,-999,  -999,     -999,-999,eor
      722,19490729,   5,  -999,   79.00,   9.9,   10.1,  885.20,-999,    5.5,    6.6,   14.4,-999,-999,  -999,     -999,-999,eor
      722,19490730,   5,  -999,   96.00,  10.1,    8.2,  885.40,-999,    6.2,    5.8,   11.0,-999,-999,  -999,     -999,-999,eor
      722,19490731,   5,  -999,   70.00,   8.7,   10.3,  884.00,-999,    5.0,    5.6,   15.7,-999,-999,  -999,     -999,-999,eor
      722,19490801,   5,  -999,   93.00,  12.1,   10.7,  878.60,-999,    7.8,    7.9,   13.0,-999,-999,  -999,     -999,-999,eor
      722,19490802,   5,  -999,   80.00,  11.1,   11.8,  870.30,-999,    8.2,    8.2,   17.6,-999,-999,  -999,     -999,-999,eor
      722,19490803,   5,  -999,   99.00,   9.6,    6.3,  868.80,-999,    7.2,    5.8,    9.9,-999,-999,  -999,     -999,-999,eor
      722,19490804,   5,  -999,   87.00,   8.1,    5.9,  881.50,-999,    3.9,    1.6,    8.1,-999,-999,  -999,     -999,-999,eor
      722,19490805,   5,  -999,   76.00,   8.5,    9.2,  887.60,-999,    2.4,    2.8,   13.6,-999,-999,  -999,     -999,-999,eor
      722,19490806,   5,  -999,   44.00,   7.7,   16.4,  888.30,-999,    4.4,    9.0,   20.4,-999,-999,  -999,     -999,-999,eor
      722,19490807,   5,  -999,   71.00,  13.2,   16.4,  887.80,-999,   10.1,   15.6,   20.8,-999,-999,  -999,     -999,-999,eor
      722,19490808,   5,  -999,   73.00,  14.8,   17.4,  885.60,-999,   12.4,   15.0,   23.4,-999,-999,  -999,     -999,-999,eor
      722,19490809,   5,  -999,  100.00,  13.9,   11.2,  888.30,-999,   12.3,    9.5,   14.7,-999,-999,  -999,     -999,-999,eor
      722,19490810,   5,  -999,   88.00,   9.2,    7.6,  892.40,-999,    3.5,    4.7,   11.4,-999,-999,  -999,     -999,-999,eor
      722,19490811,   5,  -999,   95.00,   9.1,    6.1,  889.40,-999,    3.0,    5.1,   10.9,-999,-999,  -999,     -999,-999,eor
      722,19490812,   5,  -999,   96.00,   7.7,    3.2,  892.00,-999,    3.0,     .2,    6.0,-999,-999,  -999,     -999,-999,eor
      722,19490813,   5,  -999,   86.00,   8.3,    6.7,  895.50,-999,    -.1,     .0,    9.3,-999,-999,  -999,     -999,-999,eor
      722,19490814,   5,  -999,   78.00,   9.6,   10.0,  894.70,-999,     .6,    6.1,   13.4,-999,-999,  -999,     -999,-999,eor
      722,19490815,   5,  -999,   88.00,  12.7,   12.2,  892.40,-999,    5.0,    8.5,   15.5,-999,-999,  -999,     -999,-999,eor
      722,19490816,   5,  -999,   74.00,  11.6,   13.6,  888.00,-999,    5.0,   10.0,   18.6,-999,-999,  -999,     -999,-999,eor
      722,19490817,   5,  -999,   99.00,   8.4,    4.6,  886.70,-999,    3.2,    3.4,   10.7,-999,-999,  -999,     -999,-999,eor
      722,19490818,   5,  -999,   93.00,   7.6,    4.0,  887.20,-999,    2.0,    2.1,    7.2,-999,-999,  -999,     -999,-999,eor
      722,19490819,   5,  -999,   94.00,   7.7,    4.4,  888.00,-999,     .5,    1.4,    6.8,-999,-999,  -999,     -999,-999,eor
      722,19490820,   5,  -999,   72.00,   7.5,    8.0,  890.40,-999,   -2.4,    3.5,   11.4,-999,-999,  -999,     -999,-999,eor
      722,19490821,   5,  -999,   52.00,   6.9,   11.2,  892.60,-999,   -3.1,    6.2,   14.9,-999,-999,  -999,     -999,-999,eor
      722,19490822,   5,  -999,   41.00,   7.7,   16.2,  892.30,-999,    6.1,   10.9,   20.3,-999,-999,  -999,     -999,-999,eor
      722,19490823,   5,  -999,   45.00,   9.1,   17.2,  891.90,-999,    9.4,   15.0,   22.8,-999,-999,  -999,     -999,-999,eor
      722,19490824,   5,  -999,   60.00,  12.3,   17.7,  892.40,-999,   10.6,   15.0,   23.0,-999,-999,  -999,     -999,-999,eor
      722,19490825,   5,  -999,   67.00,  14.0,   18.0,  892.40,-999,   11.4,   16.2,   21.2,-999,-999,  -999,     -999,-999,eor
      722,19490826,   5,  -999,   58.00,  12.8,   18.6,  891.00,-999,    4.6,   13.8,   23.0,-999,-999,  -999,     -999,-999,eor
      722,19490827,   5,  -999,   76.00,  14.7,   16.8,  890.40,-999,    9.6,   15.4,   19.9,-999,-999,  -999,     -999,-999,eor
      722,19490828,   5,  -999,  100.00,  14.8,   12.4,  890.40,-999,   11.4,   11.5,   16.0,-999,-999,  -999,     -999,-999,eor
      722,19490829,   5,  -999,   97.00,  12.3,   10.6,  891.20,-999,    8.8,    9.4,   12.5,-999,-999,  -999,     -999,-999,eor
      722,19490830,   5,  -999,   84.00,  12.0,   12.1,  891.20,-999,    6.4,    9.6,   16.0,-999,-999,  -999,     -999,-999,eor
      722,19490831,   5,  -999,   72.00,  11.7,   14.6,  890.80,-999,    7.6,   10.6,   18.4,-999,-999,  -999,     -999,-999,eor
      722,19490901,   5,  -999,   93.00,  15.3,   14.8,  885.50,-999,   11.0,   12.4,   17.7,-999,-999,  -999,     -999,-999,eor
      722,19490902,   5,  -999,   98.00,  14.5,   12.9,  883.20,-999,   11.2,   11.5,   17.1,-999,-999,  -999,     -999,-999,eor
      722,19490903,   5,  -999,   75.00,  12.1,   14.5,  887.20,-999,    9.1,   10.8,   18.3,-999,-999,  -999,     -999,-999,eor
      722,19490904,   5,  -999,   61.00,  12.1,   17.2,  893.00,-999,    8.8,   13.3,   22.1,-999,-999,  -999,     -999,-999,eor
      722,19490905,   5,  -999,   59.00,  12.4,   18.0,  894.00,-999,   11.1,   13.2,   21.5,-999,-999,  -999,     -999,-999,eor
      722,19490906,   5,  -999,   65.00,  14.4,   19.1,  893.20,-999,   12.0,   15.0,   24.4,-999,-999,  -999,     -999,-999,eor
      722,19490907,   5,  -999,   79.00,  12.3,   13.3,  890.70,-999,    7.4,   11.8,   21.9,-999,-999,  -999,     -999,-999,eor
      722,19490908,   5,  -999,   94.00,  10.7,    8.8,  891.50,-999,    7.7,    7.0,   11.8,-999,-999,  -999,     -999,-999,eor
      722,19490909,   5,  -999,   89.00,  11.1,   10.2,  891.90,-999,    7.1,    7.4,   12.4,-999,-999,  -999,     -999,-999,eor
      722,19490910,   5,  -999,   86.00,  10.9,   10.5,  891.10,-999,    1.0,    8.3,   13.7,-999,-999,  -999,     -999,-999,eor
      722,19490911,   5,  -999,   76.00,  10.5,   11.6,  894.00,-999,    4.9,    8.6,   17.4,-999,-999,  -999,     -999,-999,eor
      722,19490912,   5,  -999,   69.00,  10.3,   12.6,  894.00,-999,   -1.0,    8.9,   16.0,-999,-999,  -999,     -999,-999,eor
      722,19490913,   5,  -999,   73.00,  10.0,   11.4,  888.20,-999,    5.6,    9.6,   13.6,-999,-999,  -999,     -999,-999,eor
      722,19490914,   5,  -999,   98.00,  12.0,   10.2,  883.00,-999,    5.6,    6.0,   12.6,-999,-999,  -999,     -999,-999,eor
      722,19490915,   5,  -999,   91.00,  11.2,   10.0,  882.60,-999,    7.7,    9.4,   12.2,-999,-999,  -999,     -999,-999,eor
      722,19490916,   5,  -999,   96.00,  11.3,    9.4,  882.30,-999,    6.0,    7.6,   10.5,-999,-999,  -999,     -999,-999,eor
      722,19490917,   5,  -999,   93.00,   9.2,    7.0,  884.70,-999,    4.6,    5.2,    8.8,-999,-999,  -999,     -999,-999,eor
      722,19490918,   5,  -999,  100.00,   9.7,    6.8,  885.50,-999,    4.8,    4.9,    7.7,-999,-999,  -999,     -999,-999,eor
      722,19490919,   5,  -999,   98.00,   9.9,    7.0,  885.10,-999,    5.6,    6.0,    8.3,-999,-999,  -999,     -999,-999,eor
      722,19490920,   5,  -999,   91.00,   9.2,    7.1,  886.40,-999,    5.0,    5.4,    9.4,-999,-999,  -999,     -999,-999,eor
      722,19490921,   5,  -999,   83.00,   9.6,    9.0,  886.40,-999,    4.4,    6.2,   12.1,-999,-999,  -999,     -999,-999,eor
      722,19490922,   5,  -999,   93.00,  11.3,   10.0,  889.50,-999,    5.1,    7.6,   13.2,-999,-999,  -999,     -999,-999,eor
      722,19490923,   5,  -999,   88.00,  12.4,   12.2,  890.40,-999,    8.2,    8.6,   15.4,-999,-999,  -999,     -999,-999,eor
      722,19490924,   5,  -999,   71.00,  11.6,   14.5,  888.70,-999,    9.0,   11.4,   18.4,-999,-999,  -999,     -999,-999,eor
      722,19490925,   5,  -999,   63.00,  11.6,   15.8,  891.40,-999,    2.5,   12.4,   22.3,-999,-999,  -999,     -999,-999,eor
      722,19490926,   5,  -999,   96.00,  14.1,   12.6,  895.20,-999,    4.9,   11.8,   15.4,-999,-999,  -999,     -999,-999,eor
      722,19490927,   5,  -999,   87.00,  11.1,   10.8,  895.90,-999,     .6,    8.1,   13.8,-999,-999,  -999,     -999,-999,eor
      722,19490928,   5,  -999,   70.00,   9.2,   11.4,  894.00,-999,     .1,    9.0,   15.4,-999,-999,  -999,     -999,-999,eor
      722,19490929,   5,  -999,   78.00,  10.1,   10.8,  891.20,-999,    4.0,    8.2,   16.1,-999,-999,  -999,     -999,-999,eor
      722,19490930,   5,  -999,   84.00,  10.9,   10.8,  888.00,-999,    -.6,    9.2,   16.4,-999,-999,  -999,     -999,-999,eor
      722,19491001,   5,  -999,   92.00,  10.1,    7.9,  887.20,-999,     .0,    6.2,   12.0,-999,-999,  -999,     -999,-999,eor
      722,19491002,   5,  -999,   94.00,   8.1,    5.4,  888.30,-999,    3.2,    4.0,    7.8,-999,-999,  -999,     -999,-999,eor
      722,19491003,   5,  -999,  100.00,   9.9,    6.7,  889.00,-999,    2.0,    3.5,    8.5,-999,-999,  -999,     -999,-999,eor
      722,19491004,   5,  -999,   91.00,   8.7,    6.5,  894.70,-999,    4.4,    4.0,    7.8,-999,-999,  -999,     -999,-999,eor
      722,19491005,   5,  -999,   72.00,   8.9,    9.9,  889.10,-999,    2.4,    5.4,   14.8,-999,-999,  -999,     -999,-999,eor
      722,19491006,   5,  -999,   96.00,   9.2,    6.4,  887.60,-999,    5.0,    5.2,    9.0,-999,-999,  -999,     -999,-999,eor
      722,19491007,   5,  -999,   94.00,   9.3,    6.8,  887.60,-999,    4.0,    5.0,    9.0,-999,-999,  -999,     -999,-999,eor
      722,19491008,   5,  -999,   84.00,   9.3,    8.6,  884.00,-999,    2.4,    5.1,   12.9,-999,-999,  -999,     -999,-999,eor
      722,19491009,   5,  -999,   81.00,   9.1,    8.2,  883.50,-999,   -4.8,    6.0,   12.2,-999,-999,  -999,     -999,-999,eor
      722,19491010,   5,  -999,   94.00,   8.4,    5.6,  888.40,-999,    3.0,    3.4,    7.4,-999,-999,  -999,     -999,-999,eor
      722,19491011,   5,  -999,   82.00,   9.3,    8.9,  891.40,-999,    3.3,    4.8,   12.4,-999,-999,  -999,     -999,-999,eor
      722,19491012,   5,  -999,   90.00,  10.9,    9.5,  894.70,-999,    6.0,    7.0,   12.5,-999,-999,  -999,     -999,-999,eor
      722,19491013,   5,  -999,   87.00,   9.9,    8.9,  898.70,-999,    5.0,    6.4,   14.5,-999,-999,  -999,     -999,-999,eor
      722,19491014,   5,  -999,   77.00,  10.3,   11.2,  895.20,-999,    2.1,    8.0,   15.4,-999,-999,  -999,     -999,-999,eor
      722,19491015,   5,  -999,   76.00,  10.1,   11.4,  891.10,-999,    5.0,    8.3,   14.3,-999,-999,  -999,     -999,-999,eor
      722,19491016,   5,  -999,   69.00,  10.1,   12.4,  888.30,-999,    7.2,   10.2,   16.4,-999,-999,  -999,     -999,-999,eor
      722,19491017,   5,  -999,   89.00,   9.3,    7.2,  882.60,-999,    7.7,    5.0,   11.8,-999,-999,  -999,     -999,-999,eor
      722,19491018,   5,  -999,   89.00,   7.7,    5.0,  883.40,-999,    2.6,    2.5,    6.4,-999,-999,  -999,     -999,-999,eor
      722,19491019,   5,  -999,   99.00,   9.6,    6.8,  878.70,-999,    3.5,    3.8,    9.0,-999,-999,  -999,     -999,-999,eor
      722,19491020,   5,  -999,   93.00,   9.1,    6.6,  880.80,-999,    5.4,    5.3,    8.4,-999,-999,  -999,     -999,-999,eor
      722,19491021,   5,  -999,   94.00,  10.1,    8.2,  877.40,-999,    4.4,    5.0,   10.4,-999,-999,  -999,     -999,-999,eor
      722,19491022,   5,  -999,   98.00,   6.9,    2.1,  880.40,-999,    1.9,     .9,    8.4,-999,-999,  -999,     -999,-999,eor
      722,19491023,   5,  -999,   97.00,   8.1,    4.6,  878.70,-999,    1.1,    1.2,    6.0,-999,-999,  -999,     -999,-999,eor
      722,19491024,   5,  -999,   99.00,   7.2,    2.0,  874.00,-999,    3.5,    -.4,    6.0,-999,-999,  -999,     -999,-999,eor
      722,19491025,   5,  -999,   96.00,   8.5,    5.8,  881.40,-999,   -1.0,     .0,    9.0,-999,-999,  -999,     -999,-999,eor
      722,19491026,   5,  -999,   82.00,   9.1,    6.8,  869.90,-999,    7.6,    5.0,   10.4,-999,-999,  -999,     -999,-999,eor
      722,19491027,   5,  -999,   97.00,   5.2,   -2.1,  882.30,-999,    -.6,   -3.0,    5.0,-999,-999,  -999,     -999,-999,eor
      722,19491028,   5,  -999,   96.00,   5.1,   -2.4,  894.40,-999,   -2.5,   -3.0,    -.8,-999,-999,  -999,     -999,-999,eor
      722,19491029,   5,  -999,   90.00,   3.9,   -4.5,  893.80,-999,   -6.3,   -5.1,   -1.6,-999,-999,  -999,     -999,-999,eor
      722,19491030,   5,  -999,   96.00,   4.0,   -5.4,  892.70,-999,   -8.0,   -6.3,   -4.0,-999,-999,  -999,     -999,-999,eor
      722,19491031,   5,  -999,   90.00,   3.6,   -5.4,  895.20,-999,   -8.8,   -7.0,   -4.5,-999,-999,  -999,     -999,-999,eor
      722,19491101,   5,  -999,   83.00,   3.3,   -5.8,  894.70,-999,   -8.0,   -6.6,   -3.8,-999,-999,  -999,     -999,-999,eor
      722,19491102,   5,  -999,   74.00,   3.1,   -4.9,  894.20,-999,   -9.9,   -8.3,   -3.4,-999,-999,  -999,     -999,-999,eor
      722,19491103,   5,  -999,   73.00,   4.0,   -1.5,  894.70,-999,  -10.0,   -4.5,    2.1,-999,-999,  -999,     -999,-999,eor
      722,19491104,   5,  -999,   63.00,   3.7,    -.6,  892.70,-999,   -7.6,   -3.6,    4.4,-999,-999,  -999,     -999,-999,eor
      722,19491105,   5,  -999,   66.00,   3.2,   -3.1,  876.60,-999,  -13.0,   -5.4,    2.1,-999,-999,  -999,     -999,-999,eor
      722,19491106,   5,  -999,   99.00,   4.5,   -3.6,  860.00,-999,  -10.7,   -5.8,   -2.5,-999,-999,  -999,     -999,-999,eor
      722,19491107,   5,  -999,   98.00,   4.8,   -3.0,  861.80,-999,   -8.0,   -5.0,   -1.2,-999,-999,  -999,     -999,-999,eor
      722,19491108,   5,  -999,   96.00,   4.7,   -3.2,  866.70,-999,   -4.1,   -4.0,   -2.2,-999,-999,  -999,     -999,-999,eor
      722,19491109,   5,  -999,   99.00,   5.1,   -2.5,  876.20,-999,   -8.9,   -4.4,   -1.8,-999,-999,  -999,     -999,-999,eor
      722,19491110,   5,  -999,  100.00,   6.4,     .6,  872.30,-999,   -3.3,   -3.0,    1.5,-999,-999,  -999,     -999,-999,eor
      722,19491111,   5,  -999,  100.00,   6.4,     .8,  872.80,-999,   -1.1,    -.6,    1.6,-999,-999,  -999,     -999,-999,eor
      722,19491112,   5,  -999,  100.00,   7.6,    2.8,  866.80,-999,     .0,     .0,    5.0,-999,-999,  -999,     -999,-999,eor
      722,19491113,   5,  -999,  100.00,   5.2,   -2.1,  864.40,-999,   -3.0,   -2.2,    2.2,-999,-999,  -999,     -999,-999,eor
      722,19491114,   5,  -999,  100.00,   6.0,    -.1,  876.20,-999,   -2.6,   -2.6,     .4,-999,-999,  -999,     -999,-999,eor
      722,19491115,   5,  -999,   94.00,   4.9,   -2.2,  887.40,-999,   -4.0,   -2.6,     .0,-999,-999,  -999,     -999,-999,eor
      722,19491116,   5,  -999,  100.00,   5.2,   -2.4,  883.40,-999,   -3.4,   -3.2,   -1.8,-999,-999,  -999,     -999,-999,eor
      722,19491117,   5,  -999,  100.00,   4.9,   -3.2,  878.80,-999,   -3.8,   -3.7,   -1.9,-999,-999,  -999,     -999,-999,eor
      722,19491118,   5,  -999,   96.00,   4.9,   -2.2,  873.80,-999,   -4.9,   -4.6,     .4,-999,-999,  -999,     -999,-999,eor
      722,19491119,   5,  -999,   71.00,   4.9,    1.7,  876.70,-999,   -6.4,   -3.8,    3.8,-999,-999,  -999,     -999,-999,eor
      722,19491120,   5,  -999,   56.00,   6.1,    8.0,  878.70,-999,     .2,     .7,   12.0,-999,-999,  -999,     -999,-999,eor
      722,19491121,   5,  -999,   95.00,   6.5,    1.8,  877.00,-999,     .0,     .0,    6.8,-999,-999,  -999,     -999,-999,eor
      722,19491122,   5,  -999,   95.00,   6.8,    2.2,  873.20,-999,     .1,     .6,    4.2,-999,-999,  -999,     -999,-999,eor
      722,19491123,   5,  -999,   99.00,   6.5,     .9,  866.20,-999,     .5,    -.6,    4.1,-999,-999,  -999,     -999,-999,eor
      722,19491124,   5,  -999,  100.00,   7.2,    2.2,  862.30,-999,     .0,     .2,    3.1,-999,-999,  -999,     -999,-999,eor
      722,19491125,   5,  -999,  100.00,   6.4,     .7,  868.70,-999,     .0,     .2,    2.3,-999,-999,  -999,     -999,-999,eor
      722,19491126,   5,  -999,   85.00,   5.9,    1.6,  869.80,-999,   -1.9,     .0,    3.0,-999,-999,  -999,     -999,-999,eor
      722,19491127,   5,  -999,  100.00,   5.5,   -1.6,  858.20,-999,   -1.1,   -2.8,    2.2,-999,-999,  -999,     -999,-999,eor
      722,19491128,   5,  -999,   99.00,   4.5,   -3.8,  864.80,-999,   -4.2,   -4.2,   -2.1,-999,-999,  -999,     -999,-999,eor
      722,19491129,   5,  -999,  100.00,   3.9,   -5.8,  879.00,-999,  -11.6,   -8.6,   -4.2,-999,-999,  -999,     -999,-999,eor
      722,19491130,   5,  -999,  100.00,   5.6,   -1.0,  882.20,-999,   -5.0,   -4.8,    -.2,-999,-999,  -999,     -999,-999,eor
      722,19491201,   5,  -999,  100.00,   5.2,   -2.4,  880.60,-999,   -2.0,   -3.2,    -.1,-999,-999,  -999,     -999,-999,eor
      722,19491202,   5,  -999,   98.00,   4.1,   -4.6,  869.00,-999,   -6.7,   -6.9,   -3.2,-999,-999,  -999,     -999,-999,eor
      722,19491203,   5,  -999,  100.00,   4.8,   -2.6,  865.90,-999,   -5.2,   -5.0,   -1.0,-999,-999,  -999,     -999,-999,eor
      722,19491204,   5,  -999,  100.00,   5.7,   -1.4,  860.70,-999,   -1.3,   -2.8,    2.4,-999,-999,  -999,     -999,-999,eor
