Stations_ID, Mess_Datum, Qualitaets_Niveau, BEDECKUNGSGRAD,REL_FEUCHTE,DAMPFDRUCK,LUFTTEMPERATUR,LUFTDRUCK_STATIONSHOEHE, WINDGESCHWINDIGKEIT, LUFTTEMP_AM_ERDB_MINIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMPERATUR_MAXIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE_IND,NIEDERSCHLAGSHOEHE,SONNENSCHEINDAUER, SCHNEEHOEHE,eor
      282,19860824,  10,   8.0,   93.00,  14.8,   13.5,  981.40,   1.6,   12.0,   12.1,   17.2,   8.5,   6,   6.3,     .000,   0,eor
      282,19860825,  10,   6.0,   81.00,  11.9,   12.8,  988.80,    .5,    9.3,    9.5,   18.8,   4.5,   0,    .0,    4.100,   0,eor
      282,19860826,  10,   7.7,   77.00,  15.3,   17.5,  976.60,   2.6,    8.0,    9.1,   21.6,   9.6,   6,   8.4,    2.000,   0,eor
      282,19860827,  10,   6.7,   67.00,  10.8,   13.9,  980.30,   3.1,   10.2,   12.1,   17.9,  14.3,   0,    .0,    5.400,   0,eor
      282,19860828,  10,   7.7,   85.00,  12.4,   12.4,  982.40,   1.1,    8.5,    9.5,   16.2,   5.9,   6,    .9,    1.500,   0,eor
      282,19860829,  10,   4.3,   89.00,  11.4,   10.5,  987.10,   1.7,    8.1,    9.0,   15.8,   8.5,   6,   1.1,    4.800,   0,eor
      282,19860830,  10,   7.0,   79.00,  10.7,   11.6,  991.20,   2.3,    5.0,    6.0,   13.7,  10.4,   6,    .0,     .700,   0,eor
      282,19860831,  10,   7.3,   83.00,  11.9,   12.0,  993.00,   1.6,   10.0,   10.6,   16.8,  10.3,   6,    .0,    2.100,   0,eor
      282,19860901,  10,   7.3,   77.00,   9.9,   10.8,  994.30,   1.3,    5.8,    6.4,   14.4,   7.5,   6,    .0,    1.000,   0,eor
      282,19860902,  10,   7.0,   81.00,  12.0,   12.9,  989.80,   2.5,    7.0,    8.1,   16.0,  11.0,   6,   1.0,     .800,   0,eor
      282,19860903,  10,   7.3,   81.00,  12.9,   13.7,  984.30,   2.7,    7.7,    9.1,   20.5,  15.1,   6,   3.6,    3.200,   0,eor
      282,19860904,  10,   4.7,   76.00,  10.2,   11.2,  996.80,   2.8,    8.0,    9.5,   15.4,   9.9,   0,    .0,    3.500,   0,eor
      282,19860905,  10,    .3,   78.00,   9.1,    9.6,  996.90,    .7,    3.5,    3.8,   18.8,   4.0,   6,    .1,   10.600,   0,eor
      282,19860906,  10,   6.7,   76.00,  10.9,   13.4,  989.00,    .9,    3.3,    3.3,   21.0,   8.2,   6,   2.0,    7.700,   0,eor
      282,19860907,  10,   5.0,   83.00,  12.1,   12.3,  989.20,   1.5,   10.7,    9.9,   16.9,   6.7,   0,    .0,    6.500,   0,eor
      282,19860908,  10,   2.0,   75.00,  10.0,   12.1,  987.60,   1.1,    3.6,    4.4,   19.1,   6.1,   0,    .0,    9.000,   0,eor
      282,19860909,  10,   3.0,   68.00,   9.2,   11.5,  989.40,   1.9,    7.5,    8.5,   16.8,   6.4,   0,    .0,   10.600,   0,eor
      282,19860910,  10,   1.3,   73.00,   8.0,    9.0,  988.80,   1.3,    3.1,    4.3,   18.1,   5.6,   0,    .0,    9.700,   0,eor
      282,19860911,  10,   2.0,   76.00,   8.3,    9.0,  988.80,    .8,     .8,     .2,   18.6,   4.5,   0,    .0,   10.500,   0,eor
      282,19860912,  10,   8.0,   92.00,  12.7,   11.7,  984.60,   1.0,    2.9,    3.9,   16.8,   5.1,   6,  18.4,     .100,   0,eor
      282,19860913,  10,   8.0,   93.00,  13.6,   12.7,  986.80,   1.1,   10.2,   10.2,   14.7,   4.0,   6,   9.4,     .000,   0,eor
      282,19860914,  10,   7.3,   84.00,  17.3,   17.9,  983.60,   2.2,   12.5,   13.0,   23.0,  11.1,   6,    .3,    5.100,   0,eor
      282,19860915,  10,   7.3,   81.00,  18.8,   20.4,  980.20,   2.5,   12.8,   14.3,   24.1,  13.3,   6,   6.1,    2.900,   0,eor
      282,19860916,  10,   8.0,   95.00,  14.1,   12.0,  984.50,   1.9,   15.2,   10.0,   22.0,   7.7,   6,  11.1,     .000,   0,eor
      282,19860917,  10,   8.0,   96.00,  12.7,   11.1,  985.90,   1.8,    9.5,    9.8,   12.0,   5.2,   6,   2.5,     .000,   0,eor
      282,19860918,  10,   5.3,   91.00,   9.8,    7.0,  997.90,   1.5,    9.4,    4.2,   11.0,   7.2,   6,    .7,     .100,   0,eor
      282,19860919,  10,   4.0,   79.00,   8.0,    7.7, 1006.10,   1.1,    2.0,    2.1,   16.0,   5.9,   6,    .1,    7.800,   0,eor
      282,19860920,  10,   2.7,   78.00,   8.4,    8.8, 1001.70,    .7,     .4,     .5,   18.9,   4.0,   0,    .0,    7.800,   0,eor
      282,19860921,  10,   4.3,   78.00,   9.4,   10.6,  997.30,    .9,    2.4,    2.6,   20.1,   4.0,   0,    .0,    9.000,   0,eor
      282,19860922,  10,   4.7,   74.00,   9.5,   11.5,  993.90,   1.2,    4.7,    6.0,   20.7,   6.0,   0,    .0,    8.900,   0,eor
      282,19860923,  10,   5.3,   89.00,  12.0,   10.7,  993.40,   1.0,    5.1,    6.0,   17.3,   5.8,   0,    .0,    3.400,   0,eor
      282,19860924,  10,   5.3,   80.00,  11.4,   12.4,  990.70,   1.0,    7.0,    7.5,   19.8,   6.2,   0,    .0,    4.700,   0,eor
      282,19860925,  10,   1.7,   74.00,   9.0,   10.1,  990.60,   2.1,    3.6,    5.6,   17.0,   7.6,   0,    .0,    9.800,   0,eor
      282,19860926,  10,   3.0,   70.00,   8.1,   10.4,  990.70,   1.6,    2.4,    3.8,   17.8,   7.0,   0,    .0,   10.100,   0,eor
      282,19860927,  10,   5.7,   81.00,   9.6,   10.0,  995.00,    .3,    2.8,    3.1,   17.1,   3.1,   0,    .0,    4.600,   0,eor
      282,19860928,  10,   3.3,   79.00,   9.4,   10.2, 1002.10,    .3,    3.6,    3.6,   20.1,   3.4,   0,    .0,    8.000,   0,eor
      282,19860929,  10,   5.3,   83.00,  10.5,   10.6, 1003.40,    .6,    3.4,    3.4,   19.9,   4.9,   0,    .0,    7.300,   0,eor
      282,19860930,  10,   3.7,   79.00,  10.0,   10.6, 1002.40,    .8,    4.7,    5.3,   19.9,   5.8,   0,    .0,    6.800,   0,eor
      282,19861001,  10,    .7,   71.00,   9.0,   12.1,  995.30,    .9,    2.6,    4.2,   24.4,   4.5,   0,    .0,   10.300,   0,eor
      282,19861002,  10,    .3,   79.00,  11.2,   12.4,  994.30,    .9,    3.0,    4.2,   22.4,   4.1,   0,    .0,    8.300,   0,eor
      282,19861003,  10,   3.3,   86.00,  11.9,   11.3,  994.90,    .3,    6.5,    7.5,   18.7,   3.3,   0,    .0,    3.600,   0,eor
      282,19861004,  10,   2.7,   81.00,   9.5,    9.5,  996.60,    .7,    3.9,    4.1,   17.8,   3.4,   0,    .0,    8.000,   0,eor
      282,19861005,  10,   1.0,   76.00,   8.5,    9.5,  996.70,    .5,    1.5,    1.8,   19.9,   4.0,   0,    .0,    8.800,   0,eor
      282,19861006,  10,   4.0,   90.00,  11.0,    9.6,  996.50,    .7,    3.3,    4.2,   17.1,   4.2,   0,    .0,    3.000,   0,eor
      282,19861007,  10,   4.7,   82.00,  11.2,   11.2,  995.80,   1.1,    6.8,    7.5,   18.0,   6.1,   6,   5.0,    2.500,   0,eor
      282,19861008,  10,   7.3,   88.00,  12.5,   11.8,  994.90,   1.1,    7.4,    8.1,   16.7,   4.6,   0,    .0,    2.200,   0,eor
      282,19861009,  10,   4.7,   80.00,   9.4,    9.1,  993.10,    .4,    7.8,    6.1,   16.5,   3.0,   6,    .1,     .900,   0,eor
      282,19861010,  10,   5.0,   85.00,   9.9,    9.4,  991.00,    .7,    2.4,    2.2,   17.4,   5.0,   0,    .0,    4.900,   0,eor
      282,19861011,  10,   8.0,   93.00,  11.7,   10.3,  996.10,   1.0,    6.0,    7.8,   12.4,   3.3,   0,    .0,     .000,   0,eor
      282,19861012,  10,   4.3,   81.00,  10.3,   10.3,  998.40,   1.6,    6.2,    7.7,   18.0,   9.0,   0,    .0,    3.900,   0,eor
      282,19861013,  10,   2.0,   81.00,   9.5,    9.6,  995.80,    .7,    1.9,    3.1,   18.1,   6.0,   0,    .0,    7.800,   0,eor
      282,19861014,  10,   2.7,   82.00,  10.2,   10.2,  995.00,    .3,    5.0,    4.8,   20.2,   2.3,   0,    .0,    7.400,   0,eor
      282,19861015,  10,    .0,   80.00,   8.9,    8.8,  993.80,    .2,    2.5,    2.6,   19.3,   2.3,   0,    .0,    7.900,   0,eor
      282,19861016,  10,   2.7,   85.00,   9.1,    7.7,  996.20,    .2,    2.2,    3.0,   16.0,   2.3,   0,    .0,    5.400,   0,eor
      282,19861017,  10,   2.7,   86.00,  10.3,    9.4,  995.70,    .7,    3.5,    3.6,   16.0,   5.1,   0,    .0,    4.500,   0,eor
      282,19861018,  10,   4.3,   89.00,   8.5,    6.2,  986.10,    .7,    1.0,    1.3,   12.0,   3.9,   6,   2.6,    3.100,   0,eor
      282,19861019,  10,   7.7,   93.00,  11.1,    9.3,  976.20,   2.9,    2.9,    4.2,   12.4,  11.6,   6,   7.0,     .000,   0,eor
      282,19861020,  10,   7.7,   86.00,   9.7,    9.1,  971.30,   4.2,    5.6,    7.0,   13.0,  22.3,   6,  16.9,     .000,   0,eor
      282,19861021,  10,   7.3,   78.00,   8.6,    8.2,  981.10,   4.4,    4.4,    5.2,   10.2,  17.0,   6,  14.3,     .200,   0,eor
      282,19861022,  10,   8.0,   92.00,  14.3,   13.2,  968.10,   4.5,    6.7,    7.1,   16.1,  20.0,   6,  14.3,     .000,   0,eor
      282,19861023,  10,   3.7,   80.00,   8.4,    7.3,  975.80,   3.2,    6.6,    6.0,   12.2,  14.5,   6,   1.7,    4.300,   0,eor
      282,19861024,  10,   5.0,   80.00,   7.0,    4.8,  987.10,   1.9,    1.1,    1.9,   10.2,   8.9,   6,    .3,    6.500,   0,eor
      282,19861025,  10,   7.7,   85.00,   8.9,    7.9,  979.40,   3.0,     .0,    1.7,    9.3,  10.8,   6,   1.9,     .000,   0,eor
      282,19861026,  10,   5.7,   76.00,   8.3,    8.1,  990.90,   2.5,    6.6,    6.6,   10.8,   9.2,   6,    .2,    2.400,   0,eor
      282,19861027,  10,   4.7,   86.00,   7.0,    3.3, 1001.50,    .6,    1.5,     .7,    9.7,   3.4,   0,    .0,    2.400,   0,eor
      282,19861028,  10,   7.3,   78.00,   7.6,    7.2,  996.60,   2.5,   -1.2,    -.4,   10.5,  13.0,   6,   5.0,    2.300,   0,eor
      282,19861029,  10,   5.3,   96.00,   9.7,    6.8,  993.20,   2.2,    5.9,    6.1,    9.2,   8.0,   6,   5.3,     .000,   0,eor
      282,19861030,  10,   8.0,   96.00,   7.7,    4.2,  994.70,    .7,     .5,     .8,    6.3,   6.2,   0,    .0,     .000,   0,eor
      282,19861031,  10,   7.3,   95.00,   8.8,    6.2,  990.90,   1.6,    1.8,    2.6,    7.7,   5.7,   6,   1.2,     .300,   0,eor
      282,19861101,  10,   8.0,   95.00,  12.2,   10.9,  981.70,   2.7,    6.5,    7.0,   11.8,   6.8,   6,   9.6,     .000,   0,eor
      282,19861102,  10,   5.3,   95.00,   8.1,    3.8,  987.70,   2.6,    5.9,    1.2,   11.8,  11.1,   6,   6.5,     .000,   0,eor
      282,19861103,  10,   7.7,   94.00,   6.8,    2.4, 1000.50,    .6,   -2.1,   -1.8,    5.0,   3.1,   0,    .0,     .000,   0,eor
      282,19861104,  10,   7.7,   88.00,   6.8,    3.4, 1000.90,   1.0,     .9,    1.2,    5.2,   4.8,   6,    .2,     .200,   0,eor
      282,19861105,  10,   7.7,   84.00,   7.5,    5.7,  997.20,   2.2,    2.0,    3.0,    7.6,   7.5,   6,   1.0,     .100,   0,eor
      282,19861106,  10,   4.7,   90.00,   8.8,    6.3,  998.20,   3.3,    4.5,    5.2,    9.0,  12.0,   0,    .0,     .400,   0,eor
      282,19861107,  10,   7.7,   94.00,   6.6,    1.2,  998.00,    .8,   -1.4,    -.8,    5.5,   3.9,   6,    .1,     .000,   0,eor
      282,19861108,  10,   8.0,   95.00,   7.5,    4.4,  988.00,   1.3,   -1.2,   -1.7,    8.0,  11.0,   6,    .1,     .000,   0,eor
      282,19861109,  10,   4.7,   84.00,   5.8,    1.3,  995.10,    .8,   -2.2,    -.9,    8.1,   4.2,   0,    .0,    5.200,   0,eor
      282,19861110,  10,   3.0,   86.00,   8.1,    6.2,  994.00,   1.7,   -3.0,   -1.8,   11.0,   5.1,   0,    .0,    4.100,   0,eor
      282,19861111,  10,   2.7,   85.00,   7.8,    5.7,  994.40,   1.6,   -1.6,    -.4,   12.3,   5.7,   0,    .0,    6.500,   0,eor
      282,19861112,  10,   2.3,   85.00,   8.3,    5.7,  997.50,   1.8,    1.6,    2.6,   12.4,   4.7,   0,    .0,    6.300,   0,eor
      282,19861113,  10,   3.0,   89.00,   7.1,    3.0,  992.50,    .2,    -.6,    -.8,   11.5,   2.5,   0,    .0,    4.900,   0,eor
      282,19861114,  10,   7.0,   89.00,   7.0,    3.8,  988.40,    .5,   -2.9,   -2.0,    7.1,   4.8,   0,    .0,     .700,   0,eor
      282,19861115,  10,   5.7,   84.00,   7.3,    5.1,  991.80,    .4,   -2.3,   -1.4,   11.0,   3.2,   6,    .2,    4.300,   0,eor
      282,19861116,  10,   5.0,   75.00,   9.9,   11.2,  995.50,   1.5,    3.0,    5.3,   14.9,   5.9,   0,    .0,    5.600,   0,eor
      282,19861117,  10,   6.7,   83.00,  10.1,    9.5,  993.80,   1.2,    5.3,    6.5,   13.8,   6.5,   6,   3.0,    1.300,   0,eor
      282,19861118,  10,   4.0,   81.00,   8.1,    7.2,  997.00,   2.2,    3.1,    3.8,   11.4,   7.2,   0,    .0,    6.900,   0,eor
      282,19861119,  10,   7.0,   77.00,   8.5,    8.4,  990.20,   3.3,    1.5,    4.5,   12.0,   7.5,   6,   1.8,     .000,   0,eor
      282,19861120,  10,   7.7,   93.00,   8.6,    4.7,  986.50,   2.3,    5.1,    1.8,    9.2,   8.9,   6,   1.7,     .000,   0,eor
      282,19861121,  10,   8.0,   94.00,   7.0,    3.2,  984.60,    .9,   -1.1,    -.9,    4.9,   6.8,   6,    .4,     .000,   0,eor
      282,19861122,  10,   7.7,   94.00,   9.0,    6.7,  975.60,   2.4,    -.3,    1.9,    8.9,   7.1,   6,   3.1,     .000,   0,eor
      282,19861123,  10,   5.3,   86.00,   7.9,    5.3,  975.50,   1.6,    4.9,    3.8,    8.0,   6.0,   6,    .1,     .000,   0,eor
      282,19861124,  10,   6.3,   76.00,   7.1,    6.3,  988.30,   2.4,     .4,    1.9,    7.8,   8.5,   0,    .0,    1.600,   0,eor
      282,19861125,  10,   5.3,   86.00,   9.0,    7.1,  995.20,   2.7,    4.8,    5.8,   10.4,   6.0,   0,    .0,     .000,   0,eor
      282,19861126,  10,   4.7,   84.00,   7.7,    6.1,  994.30,   1.7,   -1.5,    -.5,   10.4,  12.9,   6,    .0,    3.300,   0,eor
      282,19861127,  10,   4.3,   81.00,   6.5,    2.6, 1008.00,   1.6,    3.0,   -1.1,    7.9,   6.4,   0,    .0,    3.700,   0,eor
      282,19861128,  10,   8.0,   97.00,   5.5,   -1.2, 1008.90,    .8,   -2.8,   -2.4,    -.1,   3.3,   6,    .1,     .000,   0,eor
      282,19861129,  10,   4.0,   91.00,   5.4,    -.6, 1002.90,   1.3,   -2.8,   -3.3,    3.5,   4.8,   0,    .0,    6.200,   0,eor
      282,19861130,  10,   8.0,   93.00,   5.0,   -1.8, 1004.40,   1.7,   -2.0,   -2.4,   -1.2,   5.0,   0,    .0,     .000,   0,eor
      282,19861201,  10,   5.3,   91.00,   4.9,   -2.0,  999.60,   2.5,   -2.3,   -2.6,    -.8,   5.0,   6,    .6,     .000,   0,eor
      282,19861202,  10,   8.0,   97.00,   6.5,    1.6, 1001.90,   1.9,   -5.0,   -3.4,    2.6,   5.6,   6,    .9,     .000,   0,eor
      282,19861203,  10,   3.0,   87.00,   7.4,    3.9, 1002.20,   2.2,    1.5,    1.6,    8.2,   5.9,   6,    .1,    4.900,   0,eor
      282,19861204,  10,    .7,   74.00,   5.7,    3.6, 1002.60,   2.4,   -3.5,   -1.5,    7.9,   6.7,   0,    .0,    7.000,   0,eor
      282,19861205,  10,    .0,   83.00,   5.8,    1.6,  998.00,   2.2,   -2.0,   -1.3,    6.1,   6.5,   0,    .0,    7.000,   0,eor
      282,19861206,  10,   7.7,   91.00,   7.6,    4.4,  990.90,   2.4,   -3.4,    -.3,    6.4,   5.8,   6,   2.4,     .100,   0,eor
      282,19861207,  10,   7.3,   96.00,   7.6,    2.5,  993.10,   1.0,    4.0,    -.4,    6.5,   5.1,   6,    .2,     .000,   0,eor
      282,19861208,  10,   3.0,   82.00,   6.8,    3.6,  990.60,    .7,   -1.3,    -.7,   10.2,   5.0,   0,    .0,    5.700,   0,eor
      282,19861209,  10,   7.0,   83.00,   5.5,    1.3,  993.30,    .6,   -4.4,   -3.0,    4.4,   5.2,   6,   1.4,    1.900,   0,eor
      282,19861210,  10,   8.0,   96.00,   7.6,    3.6, 1002.80,    .2,    -.5,    1.4,    4.3,   4.0,   6,    .4,     .000,   0,eor
      282,19861211,  10,   7.0,   90.00,   6.2,     .9, 1003.20,    .6,    2.3,    -.9,    3.7,   3.2,   0,    .0,     .000,   0,eor
      282,19861212,  10,   8.0,   89.00,   5.3,    -.4,  997.20,   1.2,   -3.5,   -2.2,     .3,   4.9,   6,    .0,     .000,   0,eor
      282,19861213,  10,   7.7,   80.00,   5.0,     .4,  985.50,   3.3,    -.6,    -.6,    1.1,   9.0,   6,    .9,     .000,   0,eor
      282,19861214,  10,   7.0,   90.00,   7.0,    3.0,  985.80,   1.2,     .1,     .5,    6.1,   5.2,   7,    .0,    1.400,   0,eor
      282,19861215,  10,   7.7,   93.00,   6.4,    1.7,  985.50,   2.1,   -2.0,   -1.1,    3.5,   9.5,   6,   4.3,     .000,   0,eor
      282,19861216,  10,   7.3,   79.00,   6.6,    3.6,  979.90,   3.8,    -.5,     .6,    5.7,  14.5,   8,   4.7,    2.600,   0,eor
      282,19861217,  10,   7.3,   87.00,   6.5,    3.2,  986.90,   2.5,   -1.6,     .0,    4.1,   8.9,   6,   2.6,     .700,   0,eor
      282,19861218,  10,   8.0,   91.00,   8.3,    5.8,  975.40,   3.7,    3.0,    3.1,    8.0,  10.5,   6,  19.6,     .000,   0,eor
      282,19861219,  10,   7.7,   72.00,   5.5,    2.9,  968.60,   6.6,    2.4,    1.0,   10.0,  24.0,   7,    .7,    1.300,   0,eor
      282,19861220,  10,   7.3,   84.00,   5.9,    1.8,  976.90,   3.6,    -.6,    1.0,    3.1,  12.4,   8,   3.7,     .100,   0,eor
      282,19861221,  10,   7.7,   87.00,   5.8,    1.0,  975.80,   3.9,     .1,     .2,    2.2,  11.0,   7,   1.6,     .000,   0,eor
      282,19861222,  10,   7.7,   77.00,   3.8,   -3.1,  982.40,   3.3,   -2.8,   -3.7,     .2,   8.6,   7,    .0,     .400,   3,eor
      282,19861223,  10,   8.0,   73.00,   3.6,   -3.0,  987.80,   2.9,   -4.8,   -3.9,   -2.3,  12.0,   7,   2.5,    3.500,   2,eor
      282,19861224,  10,   5.3,   74.00,   3.3,   -4.2,  999.80,   1.6,   -9.0,   -6.0,   -2.8,   6.2,   7,    .0,     .900,   8,eor
      282,19861225,  10,   8.0,   79.00,   3.3,   -5.0,  994.40,   3.0,   -7.1,   -5.9,   -3.4,   9.5,   7,    .1,     .000,   7,eor
      282,19861226,  10,   8.0,   91.00,   5.0,    -.9,  980.10,   2.4,   -6.1,   -5.9,    1.2,   9.1,   7,   2.3,     .000,   7,eor
      282,19861227,  10,   7.3,   88.00,   5.8,    1.1,  983.80,   3.3,   -3.4,    -.3,    2.6,  12.4,   8,   1.3,    3.600,  10,eor
      282,19861228,  10,   8.0,   93.00,   6.7,    2.3,  985.60,   4.0,   -1.4,     .9,    2.9,  13.1,   6,   2.4,     .000,   6,eor
      282,19861229,  10,   8.0,   88.00,   9.1,    7.4,  982.30,   5.1,    1.2,    2.5,    8.3,  13.1,   6,   1.4,     .000,   0,eor
      282,19861230,  10,   8.0,   89.00,   9.2,    7.6,  981.00,   4.2,    6.0,    7.2,    7.9,  11.8,   6,   4.8,     .000,   0,eor
      282,19861231,  10,   7.7,   85.00,   8.9,    7.5,  978.30,   4.7,    6.0,    6.4,    8.9,  14.7,   6,   2.8,     .700,   0,eor
      282,19870101,  10,   8.0,   93.00,   9.1,    6.5,  979.80,   2.2,    4.5,    5.8,    7.1,   9.5,   6,  19.5,     .000,   0,eor
      282,19870102,  10,   6.7,   79.00,   7.0,    5.0,  974.40,   4.1,    3.5,    4.4,   10.0,  17.4,   8,   1.9,     .100,   0,eor
      282,19870103,  10,   2.7,   79.00,   3.3,   -4.8,  991.30,   2.0,   -8.0,   -7.7,    4.5,   6.8,   7,    .4,    7.000,   2,eor
      282,19870104,  10,   8.0,   94.00,   4.9,   -1.8,  995.40,   1.3,  -10.4,   -8.0,     .0,   7.6,   7,   6.4,     .000,   3,eor
      282,19870105,  10,   7.7,   89.00,   6.2,    2.0,  978.90,   3.7,   -1.0,    -.3,    3.0,  12.0,   8,   1.6,     .000,  11,eor
      282,19870106,  10,   7.7,   92.00,   6.3,    1.4,  975.60,   3.9,     .2,     .5,    2.9,  11.1,   8,   4.2,     .000,   5,eor
      282,19870107,  10,   6.0,   81.00,   3.4,   -5.3,  993.30,   2.3,   -5.0,   -6.6,     .7,   8.7,   7,    .2,    3.100,   3,eor
      282,19870108,  10,   7.3,   80.00,   3.1,   -5.7,  994.80,   1.6,  -10.4,   -9.5,   -4.1,   7.5,   7,   1.5,    2.200,   3,eor
      282,19870109,  10,   8.0,   91.00,   4.4,   -3.3,  982.80,   1.5,   -6.0,   -5.7,   -2.0,   6.9,   7,    .6,     .000,   6,eor
      282,19870110,  10,   7.7,   83.00,   3.3,   -6.4,  978.40,   1.7,   -8.2,   -7.5,   -3.5,  10.0,   7,    .1,     .000,   8,eor
      282,19870111,  10,   3.0,   69.00,   1.4,  -14.4,  987.30,   3.5,  -15.3,  -16.9,   -7.5,  12.0,   7,    .1,    4.600,   8,eor
      282,19870112,  10,   5.3,   82.00,   1.5,  -15.6,  985.90,   2.8,  -17.3,  -17.1,  -13.0,   7.9,   7,    .3,     .000,   6,eor
      282,19870113,  10,   5.3,   80.00,   1.4,  -16.1,  981.80,   1.5,  -20.1,  -18.6,  -13.4,   5.5,   7,    .0,    2.100,   6,eor
      282,19870114,  10,   3.7,   67.00,   1.7,  -11.0,  977.90,   2.4,  -18.8,  -17.5,   -6.5,   9.5,   0,    .0,    6.300,   5,eor
      282,19870115,  10,   8.0,   80.00,   2.1,  -10.9,  977.20,   3.5,  -12.6,  -12.6,   -8.9,   9.0,   7,   2.5,     .000,   4,eor
      282,19870116,  10,   8.0,   83.00,   2.6,   -8.9,  992.70,   3.1,  -11.7,  -10.9,   -7.9,   6.6,   0,    .0,     .000,   8,eor
      282,19870117,  10,   8.0,   86.00,   3.2,   -6.4, 1003.20,   1.9,   -9.0,   -9.0,   -4.7,   4.6,   7,    .0,     .000,   8,eor
      282,19870118,  10,   7.7,   85.00,   3.1,   -7.0, 1000.00,   2.6,   -7.6,   -7.9,   -4.8,   5.2,   0,    .0,     .000,   7,eor
      282,19870119,  10,   7.7,   89.00,   3.9,   -4.8,  998.70,   1.4,   -8.7,   -8.0,   -2.0,   4.0,   0,    .0,     .000,   6,eor
      282,19870120,  10,   8.0,   98.00,   3.9,   -5.4, 1003.50,    .2,  -12.4,  -10.8,   -4.1,   2.4,   8,    .0,     .000,   6,eor
      282,19870121,  10,   8.0,   96.00,   3.7,   -6.1, 1006.60,    .8,   -5.3,   -6.5,   -4.1,   3.0,   0,    .0,     .000,   6,eor
      282,19870122,  10,   8.0,   92.00,   3.6,   -5.8, 1005.60,    .6,   -8.0,   -7.9,   -4.8,   2.3,   7,    .2,     .000,   6,eor
      282,19870123,  10,   8.0,   91.00,   5.2,    -.6,  999.60,   1.1,   -5.0,   -4.8,     .7,   4.4,   8,   2.0,     .000,   5,eor
      282,19870124,  10,   7.7,   95.00,   6.5,    1.2, 1003.20,    .7,     .2,     .2,    3.0,   4.1,   0,    .0,     .000,   5,eor
      282,19870125,  10,   8.0,   90.00,   5.6,     .3,  996.70,   2.1,   -1.9,   -1.1,     .8,   7.2,   8,    .0,     .000,   4,eor
      282,19870126,  10,   7.3,   94.00,   5.4,   -1.2,  981.50,   3.2,    -.4,   -3.0,     .7,  10.2,   7,   2.0,     .000,   3,eor
      282,19870127,  10,   7.7,   96.00,   3.9,   -5.4,  980.00,    .9,  -14.1,  -10.6,   -2.4,   4.0,   7,    .3,     .000,   7,eor
      282,19870128,  10,   8.0,   92.00,   4.7,   -2.3,  975.00,   2.0,   -6.0,   -6.6,    -.7,   7.6,   7,   2.3,     .000,   7,eor
      282,19870129,  10,   2.0,   73.00,   2.5,   -8.2,  984.70,   1.5,  -17.8,  -13.8,   -1.2,   6.6,   7,    .0,    5.200,  11,eor
      282,19870130,  10,    .0,   79.00,   1.4,  -15.8,  993.70,    .7,  -25.9,  -22.7,   -8.7,   3.0,   0,    .0,    6.300,  11,eor
      282,19870131,  10,    .3,   76.00,   1.4,  -15.4,  994.70,    .5,  -25.5,  -23.2,   -7.0,   3.9,   0,    .0,    6.600,  11,eor
      282,19870201,  10,    .0,   79.00,   1.5,  -15.2,  996.60,    .5,  -23.0,  -23.2,   -6.5,   2.9,   0,    .0,    4.400,  11,eor
      282,19870202,  10,    .0,   77.00,   1.6,  -14.0,  991.30,    .3,  -23.5,  -20.7,   -3.4,   1.8,   0,    .0,    7.700,  10,eor
      282,19870203,  10,   5.7,   79.00,   2.5,   -7.8,  993.20,    .5,  -19.7,  -17.3,   -3.9,   2.1,   0,    .0,     .400,   9,eor
      282,19870204,  10,   8.0,   79.00,   4.7,    -.3,  997.30,    .5,   -4.0,   -3.9,    1.5,   2.0,   0,    .0,     .000,   8,eor
      282,19870205,  10,   7.7,   89.00,   5.4,     .0,  996.50,   1.0,   -1.4,   -1.4,    2.0,   3.5,   0,    .0,     .000,   6,eor
      282,19870206,  10,   8.0,   86.00,   6.3,    2.7,  991.30,   3.0,    -.3,     .0,    4.2,   9.2,   6,   1.6,     .000,   6,eor
      282,19870207,  10,   7.0,   74.00,   6.1,    3.6,  989.60,   3.5,    2.0,    2.0,    6.9,  11.0,   6,   2.2,    2.400,   4,eor
      282,19870208,  10,   6.0,   94.00,   6.8,    2.7,  991.50,   1.9,   -4.0,   -3.0,    5.2,   8.5,   8,   4.1,     .000,   0,eor
      282,19870209,  10,   8.0,   96.00,   9.1,    5.8,  985.90,   1.5,    2.0,    4.8,    7.9,   6.0,   6,    .0,     .000,   0,eor
      282,19870210,  10,   6.3,   96.00,   7.8,    3.2,  975.50,   2.1,    2.0,    1.1,    7.7,  12.1,   6,   3.6,     .000,   0,eor
      282,19870211,  10,   6.0,   95.00,   6.5,     .8,  969.70,    .5,   -2.6,   -1.9,    6.6,   5.1,   0,    .0,    2.100,   0,eor
      282,19870212,  10,   8.0,   97.00,   6.0,     .2,  970.80,    .8,   -2.6,   -1.3,    1.8,   3.9,   6,    .4,     .000,   0,eor
      282,19870213,  10,   8.0,   96.00,   6.4,    1.2,  978.50,    .4,     .0,     .0,    2.6,   2.2,   8,   4.5,     .000,   0,eor
      282,19870214,  10,   7.7,   92.00,   6.5,    2.0,  977.60,    .6,   -1.4,    -.2,    3.5,   2.6,   0,    .0,     .000,   0,eor
